23.546944,87.291306,21:56:26,02-01-2019,218,610,797,0.08,52,32.92,39.5,232.03
23.546944,87.291306,21:56:27,02-01-2019,218,614,801,0.08,55,33.65,39.5,232.78
23.546944,87.291306,21:56:28,02-01-2019,221,658,851,0.08,49,33.84,39.5,232.59
23.546944,87.291306,21:56:29,02-01-2019,221,658,851,0.08,49,34.02,39.5,232.5
23.546944,87.291306,21:56:31,02-01-2019,232,670,837,0.08,52,34.02,39.5,233.81
23.546944,87.291306,21:56:32,02-01-2019,238,676,844,0.08,52,33.84,39.5,232.94
23.546944,87.291306,21:56:33,02-01-2019,242,682,853,0.08,54,34.02,39.5,231.84
23.546944,87.291306,21:56:34,02-01-2019,242,682,853,0.08,54,34.02,39.5,234.19
23.546944,87.291306,21:56:36,02-01-2019,238,678,840,0.08,54,32.38,39.5,233.63
23.546944,87.291306,21:56:37,02-01-2019,236,672,841,0.08,49,32.38,39.5,235.06
23.546944,87.291306,21:56:38,02-01-2019,231,668,844,0.08,48,32.38,39.5,234.84
23.546944,87.291306,21:56:39,02-01-2019,231,668,844,0.08,49,32.38,39.5,234.09
23.546944,87.291306,21:56:41,02-01-2019,228,652,820,0.08,54,32.2,39.5,233.78
23.546944,87.291306,21:56:42,02-01-2019,228,650,818,0.08,49,32.2,39.5,234.38
23.546944,87.291306,21:56:43,02-01-2019,231,650,821,0.08,53,32.02,39.5,234.28
23.546944,87.291306,21:56:44,02-01-2019,231,650,821,0.08,54,32.74,39.5,235.09
23.546944,87.291306,21:56:46,02-01-2019,235,650,821,0.08,51,33.1,39.5,235.69
23.546944,87.291306,21:56:47,02-01-2019,242,656,830,0.08,48,33.1,39.5,234.75
23.546944,87.291306,21:56:48,02-01-2019,244,662,839,0.08,47,31.84,39.5,234.75
23.546944,87.291306,21:56:49,02-01-2019,244,662,839,0.08,54,31.67,39.5,233.72
23.546944,87.291306,21:56:51,02-01-2019,239,670,850,0.08,54,32.2,39.5,235.34
23.546944,87.291306,21:56:52,02-01-2019,241,672,848,0.08,52,32.2,39.5,235.47
23.546944,87.291306,21:56:53,02-01-2019,246,678,845,0.08,46,32.2,39.5,234.88
23.546944,87.291306,21:56:54,02-01-2019,246,678,845,0.08,45,32.2,39.5,233.59
23.546944,87.291306,21:56:55,02-01-2019,246,678,845,0.08,45,32.2,39.5,233.16
23.546944,87.291306,21:56:57,02-01-2019,241,690,846,0.08,45,32.56,39.5,234.22
23.546944,87.291306,21:56:58,02-01-2019,241,690,846,0.08,51,32.74,39.5,233.75
23.546944,87.291306,21:56:59,02-01-2019,236,686,846,0.08,45,32.74,39.5,234.34
23.546944,87.291306,21:57:01,02-01-2019,231,644,809,0.08,51,32.74,39.5,233.47
23.546944,87.291306,21:57:02,02-01-2019,231,644,809,0.08,43,32.56,39.5,233.5
23.546944,87.291306,21:57:03,02-01-2019,222,632,806,0.08,51,32.56,39.5,232.53
23.546944,87.291306,21:57:04,02-01-2019,222,630,814,0.08,47,32.74,39.5,232.41
23.546944,87.291306,21:57:06,02-01-2019,222,630,814,0.08,46,32.74,39.5,233.63
23.546944,87.291306,21:57:07,02-01-2019,229,632,819,0.08,45,32.92,39.5,233
23.546944,87.291306,21:57:08,02-01-2019,235,640,823,0.08,51,32.74,39.5,234.03
23.546944,87.291306,21:57:09,02-01-2019,232,646,817,0.08,45,34.02,39.5,234.94
23.546944,87.291306,21:57:11,02-01-2019,232,646,817,0.08,54,33.84,39.5,233.47
23.546944,87.291306,21:57:12,02-01-2019,226,660,843,0.08,45,33.84,39.5,234.13
23.546944,87.291306,21:57:13,02-01-2019,222,660,837,0.08,47,34.02,39.5,236.59
23.546944,87.291306,21:57:14,02-01-2019,226,660,836,0.08,54,33.84,39.5,237.28
23.546944,87.291306,21:57:15,02-01-2019,226,660,836,0.08,51,33.84,39.5,236.81
23.546944,87.291306,21:57:17,02-01-2019,226,660,836,0.08,46,33.84,39.5,238.22
23.546944,87.291306,21:57:18,02-01-2019,222,648,816,0.09,51,33.84,39.5,237.22
23.546944,87.291306,21:57:19,02-01-2019,222,648,816,0.09,50,33.65,39.5,236.81
23.546944,87.291306,21:57:20,02-01-2019,228,646,808,0.09,45,33.84,39.5,237.5
23.546944,87.291306,21:57:22,02-01-2019,223,646,817,0.09,41,33.84,39.5,236.63
23.546944,87.291306,21:57:23,02-01-2019,225,644,810,0.09,50,33.84,39.5,236.59
